666,the number of the beast,https://en.wikipedia.org/wiki/Number_of_the_beast
50001,like what is a minor planet?,https://en.wikipedia.org/wiki/List_of_minor_planets:_50001–51000
80000,earn to give,"https://en.wikipedia.org/wiki/80,000_Hours"
144000,believe it or not,"https://en.wikipedia.org/wiki/144,000"
