11,Just A Rather Very Intelligent System,https://en.wikipedia.org/wiki/J.A.R.V.I.S.
52,Wakanda Forever,https://en.wikipedia.org/wiki/Wakanda
90,I could do this all day,https://en.wikipedia.org/wiki/Steve_Rogers_(Marvel_Cinematic_Universe)
129,"Gone, but not forgotten",https://en.wikipedia.org/wiki/Spider-Man:_Far_From_Home
3796,Never let them take your heart,https://en.wikipedia.org/wiki/Black_Widow_(2021_film)
61112,and so humanity ends,https://en.wikipedia.org/wiki/Age_of_Ultron
199999,... assemble!,https://en.wikipedia.org/wiki/Marvel_Cinematic_Universe
737800,Grunge is a good look for you,https://en.wikipedia.org/wiki/Captain_Marvel_(film)
